chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,S_global_raw,S_potency_raw,S_global_flipped,S_potency_flipped,S_improved,S_ensemble,tcpl_binary_improved,tcpl_ternary_improved,S_c_original,tcpl_binary_compliant_original,tcpl_ternary_compliant_original
310730.0,0,0,0.3888888888888888,0.1666666666666666,0.75,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'GENERAL': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.3888888888888888,0.3888888888888888,1,2,0.3888888888888888,1,1
37707.0,0,0,-0.0618960885564651,0.0864143581051256,0.43678955453149,0.0,6,"{'GENERAL': {'n_tested': 115, 'n_positive': 3, 'score': 0.03017241379310345}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 3, 'score': 0.7}, 'NR': {'n_tested': 216, 'n_positive': 4, 'score': 0.020737327188940093}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,0,0.999458740219212,2.275802687334094,0.000541259780788,-1.2758026873340942,0.000541259780788,-0.0618960885564651,0,0,0.2362627346081184,1,1
61753.0,0,0,0.2083333333333333,0.1666666666666666,0.25,0.0,2,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1,0.2083333333333333,1,1
380257.0,0,0,0.2222222222222222,0.1666666666666666,0.25,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2222222222222222,0.2222222222222222,1,1,0.2222222222222222,1,1
377826.0,0,0,0.0984848484848484,0.0454545454545454,0.1666666666666666,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0984848484848484,0.0984848484848484,1,0,0.0984848484848484,0,1
880413.0,0,0,0.2430555555555555,0.125,0.4375,0.0,3,"{'NEURO': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 7, 'n_positive': 3, 'score': 0.4375}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.2430555555555555,0.2430555555555555,1,1,0.2430555555555555,1,1
379295.0,0,0,0.4375,0.375,0.5,0.0,3,"{'NEURO': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 7, 'n_positive': 3, 'score': 0.4375}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.4375,0.4375,1,2,0.4375,1,2
194615.0,0,0,0.1888888888888888,0.15,0.25,0.0,3,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.1888888888888888,0.1888888888888888,1,1,0.1888888888888888,1,1
65586.0,0,0,0.1458333333333333,0.0833333333333333,0.1875,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 7, 'n_positive': 1, 'score': 0.1875}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1458333333333333,0.1458333333333333,1,0,0.1458333333333333,1,1
382063.0,0,0,0.2592592592592592,0.25,0.2777777777777778,0.0,3,"{'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 8, 'n_positive': 2, 'score': 0.2777777777777778}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2592592592592592,0.2592592592592592,1,1,0.2592592592592592,1,2
379901.0,0,0,0.1770833333333333,0.09375,0.25,0.0,4,"{'NEURO': {'n_tested': 9, 'n_positive': 2, 'score': 0.25}, 'GENERAL': {'n_tested': 11, 'n_positive': 0, 'score': 0.041666666666666664}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1770833333333333,0.1770833333333333,1,1,0.1770833333333333,1,1
382621.0,0,0,0.2111111111111111,0.05,0.5,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2111111111111111,0.2111111111111111,1,1,0.2111111111111111,1,1
47578.0,0,0,0.1166666666666666,0.0833333333333333,0.1666666666666666,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1166666666666666,0.1166666666666666,1,0,0.1166666666666666,0,1
174941.0,0,0,0.3833333333333333,0.15,0.75,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'NR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,2,,,,,0.3833333333333333,0.3833333333333333,1,2,0.3833333333333333,1,1
204489.0,0,0,0.1833333333333333,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.1833333333333333,0.1833333333333333,1,1,0.1833333333333333,1,1
37303.0,0,0,0.3126923076923077,0.078076923076923,0.6,0.0,5,"{'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'GENERAL': {'n_tested': 116, 'n_positive': 4, 'score': 0.038461538461538464}, 'NR': {'n_tested': 219, 'n_positive': 5, 'score': 0.025}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3126923076923077,0.3126923076923077,1,2,0.3126923076923077,1,1
31860.0,0,0,0.282544849842867,0.1054581166589157,0.5666666666666667,0.0,5,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 108, 'n_positive': 11, 'score': 0.10550458715596331}, 'NR': {'n_tested': 216, 'n_positive': 30, 'score': 0.14055299539170507}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.282544849842867,0.282544849842867,1,2,0.282544849842867,1,1
880230.0,0,0,0.2116161616161616,0.15,0.3181818181818182,0.0,3,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 10, 'n_positive': 3, 'score': 0.3181818181818182}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.2116161616161616,0.2116161616161616,1,1,0.2116161616161616,1,1
191136.0,0,0,0.1277777777777777,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1277777777777777,0.1277777777777777,1,0,0.1277777777777777,1,1
379268.0,0,0,0.1714285714285714,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 6, 'n_positive': 1, 'score': 0.21428571428571427}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.1714285714285714,0.1714285714285714,1,1,0.1714285714285714,1,1
67348.0,0,0,0.1555555555555555,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1555555555555555,0.1555555555555555,1,0,0.1555555555555555,1,1
379781.0,0,0,0.1277777777777777,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1277777777777777,0.1277777777777777,1,0,0.1277777777777777,1,1
874028.0,0,0,0.459090909090909,0.2272727272727272,0.9,0.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 2, 'score': 0.22727272727272727}, 'NEURO': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.459090909090909,0.459090909090909,1,2,0.459090909090909,1,2
47553.0,0,0,0.2430641365107384,0.1665140482494851,0.3477250661959397,0.0,6,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 109, 'n_positive': 15, 'score': 0.1409090909090909}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 205, 'n_positive': 34, 'score': 0.16747572815533981}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2430641365107384,0.2430641365107384,1,1,0.2430641365107384,1,1
59879.0,0,0,0.3055555555555555,0.1666666666666666,0.5,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3055555555555555,0.3055555555555555,1,2,0.3055555555555555,1,1
195123.0,0,0,0.2121212121212121,0.1363636363636363,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2121212121212121,0.2121212121212121,1,1,0.2121212121212121,1,1
37706.0,0,0,0.0707739742176908,0.1383917724435507,0.5805936073059361,0.0,5,"{'GENERAL': {'n_tested': 108, 'n_positive': 10, 'score': 0.0963302752293578}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 218, 'n_positive': 33, 'score': 0.15296803652968036}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,0,0.8938809743284377,1.6933724685732068,0.1061190256715622,-0.6933724685732068,0.1061190256715622,0.0707739742176908,1,0,0.3165263290184743,1,1
663110.0,0,0,0.2666666666666666,0.05,0.5,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.2666666666666666,0.2666666666666666,1,2,0.2666666666666666,1,1
375106.0,0,0,0.2685185185185185,0.0555555555555555,0.5,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.2685185185185185,0.2685185185185185,1,2,0.2685185185185185,1,1
469320.0,0,0,0.3215909090909091,0.1431818181818182,0.6,0.0,4,"{'NEURO': {'n_tested': 9, 'n_positive': 1, 'score': 0.15}, 'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,2,,,,,0.3215909090909091,0.3215909090909091,1,2,0.3215909090909091,1,1
891564.0,0,0,0.1318181818181818,0.0454545454545454,0.25,0.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1318181818181818,0.1318181818181818,1,0,0.1318181818181818,1,1
59794.0,0,0,0.1555555555555555,0.05,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1555555555555555,0.1555555555555555,1,0,0.1555555555555555,1,1
382147.0,0,0,0.2978896103896103,0.2207792207792207,0.4318181818181818,0.0,4,"{'NEURO': {'n_tested': 6, 'n_positive': 1, 'score': 0.21428571428571427}, 'GENERAL': {'n_tested': 10, 'n_positive': 2, 'score': 0.22727272727272727}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.2978896103896103,0.2978896103896103,1,2,0.2978896103896103,1,2
379269.0,0,0,0.2454545454545454,0.1,0.5,0.0,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 1, 'score': 0.13636363636363635}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2454545454545454,0.2454545454545454,1,1,0.2454545454545454,1,1
880215.0,0,0,0.2135416666666666,0.1770833333333333,0.25,0.0,4,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 7, 'n_positive': 1, 'score': 0.1875}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2135416666666666,0.2135416666666666,1,1,0.2135416666666666,1,2
500450.0,0,0,0.25,0.25,0.25,0.0,3,"{'GENERAL': {'n_tested': 9, 'n_positive': 2, 'score': 0.25}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,2
31864.0,0,0,0.0894485210104907,0.1617503259452412,0.6875,0.0,4,"{'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 435, 'n_positive': 96, 'score': 0.2213302752293578}, 'NR': {'n_tested': 766, 'n_positive': 101, 'score': 0.13233376792698825}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,0,0.8716127243444775,1.7514540368952374,0.1283872756555225,-0.7514540368952374,0.1283872756555225,0.0894485210104907,1,0,0.3592493441224198,1,1
32646.0,0,0,0.0364488961448131,0.2138724810591267,0.5911016949152542,0.0,6,"{'GENERAL': {'n_tested': 117, 'n_positive': 64, 'score': 0.5466101694915254}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}, 'NR': {'n_tested': 216, 'n_positive': 7, 'score': 0.03456221198156682}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,0,0.9130748148036086,2.069838732934591,0.0869251851963913,-1.069838732934591,0.0869251851963913,0.0364488961448131,1,0,0.4024176191344042,1,2
381992.0,0,0,0.140530303030303,0.0727272727272727,0.2125,0.0,4,"{'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.140530303030303,0.140530303030303,1,0,0.140530303030303,1,1
59912.0,0,0,0.154040404040404,0.0454545454545454,0.25,0.0,3,"{'NEURO': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}, 'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.154040404040404,0.154040404040404,1,0,0.154040404040404,1,1
375114.0,0,0,0.4910714285714286,0.3571428571428571,0.625,0.0,2,"{'NEURO': {'n_tested': 6, 'n_positive': 2, 'score': 0.35714285714285715}, 'GENERAL': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}}",1,2,,,,,0.4910714285714286,0.4910714285714286,1,2,0.4910714285714286,1,2
366226.0,0,0,0.1571969696969697,0.0643939393939393,0.25,0.0,4,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1571969696969697,0.1571969696969697,1,0,0.1571969696969697,1,1
382093.0,0,0,0.324074074074074,0.0555555555555555,0.75,0.0,3,"{'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,2,,,,,0.324074074074074,0.324074074074074,1,2,0.324074074074074,1,1
60332.0,8,2,0.2777777777777778,0.0559668897246587,0.5916235105733375,0.25,1,"{'GENERAL': {'n_tested': 8, 'n_positive': 2, 'score': 0.2777777777777778}}",1,2,,,,,0.2777777777777778,0.2777777777777778,1,2,0.2777777777777778,1,1
170109.0,8,2,0.3111111111111111,0.0833333333333333,0.5,0.25,3,"{'NEURO': {'n_tested': 5, 'n_positive': 0, 'score': 0.08333333333333333}, 'GENERAL': {'n_tested': 9, 'n_positive': 3, 'score': 0.35}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3111111111111111,0.3111111111111111,1,2,0.3111111111111111,1,1
59833.0,8,2,0.2388888888888889,0.05,0.4166666666666667,0.25,3,"{'NEURO': {'n_tested': 5, 'n_positive': 2, 'score': 0.4166666666666667}, 'GENERAL': {'n_tested': 9, 'n_positive': 0, 'score': 0.05}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2388888888888889,0.2388888888888889,1,1,0.2388888888888889,1,1
31863.0,8,2,0.2982556975389544,0.1337551878549585,0.517700141983399,0.25,6,"{'GENERAL': {'n_tested': 111, 'n_positive': 34, 'score': 0.3080357142857143}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 217, 'n_positive': 10, 'score': 0.0481651376146789}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.2982556975389544,0.2982556975389544,1,2,0.2982556975389544,1,1
60985.0,8,2,0.2708333333333333,0.0625,0.5,0.25,3,"{'NEURO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 7, 'n_positive': 0, 'score': 0.0625}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.2708333333333333,0.2708333333333333,1,2,0.2708333333333333,1,1
59970.0,8,2,0.236111111111111,0.0416666666666666,0.5,0.25,3,"{'NEURO': {'n_tested': 8, 'n_positive': 1, 'score': 0.16666666666666666}, 'GENERAL': {'n_tested': 11, 'n_positive': 0, 'score': 0.041666666666666664}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.236111111111111,0.236111111111111,1,1,0.236111111111111,1,1
31862.0,8,2,0.010147208619516,0.0848444700460829,0.5700000000000001,0.25,5,"{'GENERAL': {'n_tested': 111, 'n_positive': 21, 'score': 0.19196428571428573}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 216, 'n_positive': 3, 'score': 0.016129032258064516}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,0,0.900729321150651,2.565135143059655,0.099270678849349,-1.565135143059655,0.099270678849349,0.010147208619516,1,0,0.2782853302611367,1,1
400078.0,8,2,0.2479166666666666,0.1458333333333333,0.3791666666666666,0.25,4,"{'NEURO': {'n_tested': 9, 'n_positive': 4, 'score': 0.45}, 'GENERAL': {'n_tested': 11, 'n_positive': 1, 'score': 0.125}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.2479166666666666,0.2479166666666666,1,1,0.2479166666666666,1,1
442840.0,8,2,0.2151515151515151,0.0454545454545454,0.5,0.25,3,"{'GENERAL': {'n_tested': 10, 'n_positive': 0, 'score': 0.045454545454545456}, 'NEURO': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2151515151515151,0.2151515151515151,1,1,0.2151515151515151,1,1
47558.0,8,2,0.1136055236270753,0.0188777139208173,0.2083333333333333,0.25,4,"{'GENERAL': {'n_tested': 115, 'n_positive': 2, 'score': 0.021551724137931036}, 'NR': {'n_tested': 215, 'n_positive': 3, 'score': 0.016203703703703703}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1136055236270753,0.1136055236270753,1,0,0.1136055236270753,0,1
46614.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
861913.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
27426.0,1,0,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1111111111111111,0.1111111111111111,1,0,0.1111111111111111,0,1
370988.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
379270.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
379359.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
37709.0,1,0,-0.0303111355508872,0.1870492252845194,0.625,0.0,6,"{'GENERAL': {'n_tested': 109, 'n_positive': 30, 'score': 0.2772727272727273}, 'NR': {'n_tested': 220, 'n_positive': 10, 'score': 0.04751131221719457}, 'NEURO': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'CYTO': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",0,0,0.9886540987896232,2.072945039070857,0.0113459012103768,-1.072945039070857,0.0113459012103768,-0.0303111355508872,0,0,0.4013528954705425,1,2
46516.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
73901.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
335700.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
441560.0,1,0,0.1527777777777778,0.0555555555555555,0.25,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1527777777777778,0.1527777777777778,1,0,0.1527777777777778,1,1
377821.0,1,0,0.2777777777777778,0.0555555555555555,0.5,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.2777777777777778,0.2777777777777778,1,2,0.2777777777777778,1,1
190946.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
870515.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
42326.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
59881.0,1,0,0.25,0.0003855809807559,0.8532536836904248,0.0,1,"{'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.25,0.25,1,1,0.25,1,1
375107.0,1,0,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.0,2,"{'GENERAL': {'n_tested': 8, 'n_positive': 0, 'score': 0.05555555555555555}, 'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1111111111111111,0.1111111111111111,1,0,0.1111111111111111,0,1
